Time,adcp_pitch,adcp_roll,Air_Temp,Battery voltage lead acid ,BatteryVoltage lithium,CardNo,Conductivity_0001m,Conductivity_500m,CurrDir015,CurrDir025,CurrDir035,CurrDir050,CurrDir075,CurrDir100,CurrSp015,CurrSp025,CurrSp035,CurrSp050,CurrSp075,CurrSp100,Latitude,Lead  Acid Charge,Lead Acid Discharge,Lithium Discharge,Longitude,LWRdown_cambal,LWRdown_micro volt_cambal,LWRdown_Temp_Case_cambal,LWRdown_Temp_Dome_cambal,Precipitation,pressure_500m,Rel_Hum,SLP,SWRdown_cambal,Temperature_0001m,Temperature_500m,WindDirection,WindGust,WindSpeed
27.05.2023 09:00:00,-3.75,-1.52344,30.089417,12.5,14.71191,1,55.335999,38.189087,109.6875,122.3438,95.625,112.5,130.7813,144.8438,14.1602,9.2773,13.1836,24.9023,32.2266,7.8125,10.475769,0.52734,0.25391,5.3125,94.131836,82.03125,-133.39844,52.38281,31.99219,36.85547,48.669434,71.3281,1007.05566,562.5,30.633545,9.700623,251.7188,7.1875,5.625
27.05.2023 12:00:00,-3.78906,-6.28906,29.779663,12.29004,14.69238,1,55.201416,38.20282,120.9375,126.5625,133.5938,257.3438,119.5313,153.2813,27.832,24.4141,16.1133,3.418,45.8984,17.0898,10.475616,0.12695,0.13672,5.3125,94.132294,46.875,-146.09375,51.38672,29.76563,36.91406,48.585205,75.1953,1007.34863,1.95313,30.503235,9.71344,262.9688,5.4688,4.0625
27.05.2023 15:00:00,-3.35938,-1.5625,29.100647,12.24121,14.70215,1,55.140991,38.249512,144.8438,142.0313,102.6563,113.9063,106.875,150.4688,23.4375,19.5313,25.3906,23.4375,25.8789,20.5078,10.473938,0,0.22461,5.3125,94.132599,4.88281,-140.23438,52.85156,29.0625,36.97266,48.786621,76.9141,1009.5459,0,30.434875,9.764709,233.4375,5.3125,4.2188
27.05.2023 18:00:00,-5.3125,0.03906,29.012146,12.28027,14.69238,1,55.135498,38.238525,144.8438,187.0313,97.0313,105.4688,182.8125,129.375,16.1133,20.0195,12.207,13.6719,21.4844,14.1602,10.475616,0,0.22461,5.3125,94.131683,7.8125,-139.74609,52.55859,28.94531,37.03125,49.020996,80.3516,1008.59375,0,30.392151,9.74762,247.5,5.625,4.5313
27.05.2023 21:00:00,-2.92969,-2.1875,29.282227,12.21191,14.69238,1,55.30304,38.279724,113.9063,135,142.0313,108.2813,146.25,90,14.1602,14.1602,26.8555,28.8086,11.2305,0.4883,10.475006,0,0.22461,5.3125,94.132141,0,-119.72656,55.60547,29.29688,37.08984,48.881836,79.9219,1006.98242,0,30.486145,9.796753,244.6875,7.6563,5
28.05.2023 00:00:00,-3.78906,-3.20313,29.393616,12.20215,14.69238,1,55.245361,38.257751,151.875,142.0313,135,129.375,174.375,57.6563,17.0898,14.1602,38.5742,31.25,24.4141,12.6953,10.475616,0,0.18555,5.3125,94.131836,0,-83.59375,56.30859,29.58984,36.97266,49.390869,78.6328,1008.1543,25.39063,30.428467,9.771118,254.5313,8.125,5.7813
28.05.2023 03:00:00,-3.98438,-0.78125,26.694336,12.49023,14.70215,1,54.910278,38.241272,137.8125,137.8125,144.8438,129.375,123.75,90,14.1602,17.0898,26.3672,21.9727,33.6914,18.5547,10.476379,0.45898,0.07813,6.64063,94.130615,0,9.17969,56.71875,26.07422,7.61719,49.486084,89.8047,1010.27832,300.78125,30.340881,9.756165,225,5,0.4688
28.05.2023 06:00:00,-3.04688,-1.32813,27.95166,12.41211,14.70215,1,54.605408,38.219299,205.3125,227.8125,237.6563,129.375,146.25,132.1875,13.6719,8.7891,12.6953,4.8828,27.3438,12.6953,10.477142,0.39063,0.14648,6.64063,94.130157,0,-30.85938,59.94141,28.125,32.63672,49.141846,82.5,1008.44727,156.25,30.287476,9.734802,217.9688,10.9375,7.9688
28.05.2023 09:00:00,-5.23438,-3.67188,28.604736,12.5,14.71191,1,55.072327,38.271484,111.0938,111.0938,101.25,94.2188,185.625,70.3125,20.5078,7.8125,26.8555,34.668,9.2773,18.0664,10.477448,0.48828,0.21484,6.64063,94.130463,304.6875,-92.38281,38.4375,29.88281,32.63672,48.969727,79.4922,1007.05566,359.375,30.454102,9.788208,188.4375,8.4375,5.9375
28.05.2023 12:00:00,-3.04688,-6.05469,29.222717,12.30957,14.69238,1,54.432373,38.301697,101.25,90,133.5938,137.8125,132.1875,61.875,17.5781,19.5313,13.6719,22.4609,17.0898,29.2969,10.477295,0.07813,0.12695,6.64063,94.131378,300.78125,-115.82031,37.38281,29.29688,32.57813,48.22998,79.9219,1007.49512,1.95313,30.204163,9.824524,232.0313,6.875,5.1563
28.05.2023 15:00:00,-1.99219,-1.67969,29.303589,12.25098,14.76074,1,54.775696,38.241272,53.4375,61.875,71.7188,78.75,109.6875,85.7813,22.9492,21.4844,13.1836,20.5078,26.8555,35.1563,10.477142,0,0.22461,6.64063,94.130768,285.15625,-138.76953,37.85156,29.29688,32.57813,48.673096,81.2109,1009.39941,0,30.255432,9.760437,223.5938,6.7188,5.3125
28.05.2023 18:00:00,-5.19531,0.78125,29.289856,12.23145,14.69238,1,54.913025,38.216553,220.7813,184.2188,196.875,212.3438,163.125,91.4063,10.7422,6.3477,8.3008,22.4609,31.7383,28.8086,10.477295,0,0.22461,6.64063,94.130157,290.03906,-116.30859,38.02734,29.29688,32.63672,48.88916,82.5,1008.81348,0,30.276794,9.736938,233.4375,6.25,4.6875
28.05.2023 21:00:00,-2.38281,0.19531,27.792969,12.22168,14.70215,1,54.858093,38.208313,188.4375,147.6563,149.0625,140.625,84.375,91.4063,11.7188,8.3008,13.1836,15.625,14.6484,22.9492,10.4776,0,0.22461,6.64063,94.1297,295.89844,-0.09766,36.15234,26.13281,35.03906,49.119873,84.6484,1006.90918,0,30.281067,9.736938,222.1875,7.3438,2.6563
29.05.2023 00:00:00,-3.71094,-2.53906,28.491821,12.23145,14.69238,1,55.028381,38.296204,108.2813,91.4063,85.7813,99.8438,84.375,189.8438,20.0195,27.832,25.8789,18.0664,26.3672,2.9297,10.47699,0,0.21484,6.64063,94.130463,288.08594,-52.83203,38.73047,28.71094,34.92188,48.665771,78.6328,1008.08105,15.625,30.300293,9.815979,285.4688,8.9063,6.25
29.05.2023 03:00:00,-2.26563,-1.91406,27.890625,12.51953,14.70215,1,55.036621,38.260498,52.0313,30.9375,345.9375,175.7813,102.6563,47.8125,10.7422,9.2773,12.207,8.3008,15.625,38.0859,10.476532,0.45898,0.18555,6.64063,94.130157,366.21094,-56.73828,35.09766,29.53125,34.92188,48.786621,79.0625,1010.64453,703.125,30.278931,9.773254,257.3438,8.5938,6.5625
29.05.2023 06:00:00,-1.48438,-3.51563,29.237976,12.5,14.73145,1,55.044861,38.337402,88.5938,49.2188,46.4063,105.4688,105.4688,87.1875,5.3711,5.8594,3.418,15.625,20.0195,48.8281,10.478058,0.41992,0.17578,6.64063,94.128632,368.16406,-77.73438,35.74219,30.46875,34.92188,48.991699,71.7578,1008.74023,369.14063,30.283203,9.852295,255.9375,5.9375,4.375
29.05.2023 09:00:00,-1.99219,-3.20313,29.511108,12.48047,14.69238,1,55.099792,38.180847,101.25,63.2813,67.5,137.8125,99.8438,118.125,10.2539,11.7188,9.2773,3.418,9.7656,15.1367,10.479431,0.48828,0.19531,6.64063,94.127716,362.30469,-97.75391,35.91797,30.70313,34.86328,49.310303,79.9219,1007.34863,279.29688,30.334473,9.694214,225,5.3125,3.9063
29.05.2023 12:00:00,-5.58594,0.625,27.417603,12.26074,14.69238,1,54.816895,38.230286,98.4375,81.5625,75.9375,90,60.4688,88.5938,26.3672,30.2734,26.3672,25.3906,16.6016,18.0664,10.479431,0,0.21484,6.64063,94.128174,368.16406,-47.46094,30.46875,26.01563,48.69141,48.468018,80.3516,1009.17969,0,30.197754,9.749756,241.875,7.0313,3.2813
29.05.2023 15:00:00,-3.55469,0.66406,28.061523,12.23145,14.70215,1,55.064087,38.101196,70.3125,57.6563,56.25,66.0938,5.625,68.9063,37.1094,46.3867,28.8086,28.3203,15.1367,19.043,10.478668,0,0.22461,6.64063,94.128021,371.09375,-35.74219,31.52344,26.71875,49.51172,49.050293,78.6328,1010.49805,1.95313,30.263977,9.613037,192.6563,4.8438,3.4375
29.05.2023 18:00:00,-1.44531,-0.78125,28.619995,12.21191,14.69238,1,54.978943,38.233032,111.0938,81.5625,80.1563,71.7188,45,146.25,9.7656,27.3438,27.832,20.0195,15.625,13.6719,10.479126,0,0.22461,6.64063,94.127869,164.0625,-94.33594,44.70703,28.59375,49.51172,48.87085,78.2031,1009.25293,0,30.210571,9.749756,182.8125,4.0625,2.8125
29.05.2023 21:00:00,-1.67969,-2.69531,28.897705,12.20215,14.69238,1,55.097046,38.216553,64.6875,43.5938,56.25,102.6563,135,70.3125,3.9063,6.8359,15.1367,14.1602,14.6484,11.2305,10.480194,0,0.22461,6.64063,94.127563,166.99219,-106.05469,44.76563,28.94531,49.45313,48.962402,80.7813,1007.93457,0,30.257568,9.741211,202.5,8.2813,6.25
30.05.2023 00:00:00,-3.63281,1.17188,29.033508,12.21191,14.69238,1,54.937744,38.20282,92.8125,97.0313,97.0313,88.5938,77.3438,302.3438,12.207,25.8789,27.3438,40.5273,27.3438,7.8125,10.479736,0,0.17578,6.64063,94.127716,128.90625,-115.33203,46.81641,29.0625,49.51172,49.321289,79.9219,1008.59375,58.59375,30.159302,9.724121,217.9688,6.875,5.1563
30.05.2023 03:00:00,-2.46094,-2.73438,28.378906,12.5293,14.69238,1,54.962463,38.164368,67.5,85.7813,90,77.3438,82.9688,77.3438,11.7188,18.5547,27.832,27.832,19.043,4.3945,10.479736,0.56641,0.08789,6.64063,94.127869,52.73438,-50.39063,50.97656,28.125,49.51172,48.81958,85.0781,1010.4248,244.14063,30.16571,9.683533,227.8125,8.4375,6.25
30.05.2023 06:00:00,-1.44531,-2.14844,29.494324,12.5,14.69238,1,54.984436,38.208313,0,30.9375,7.0313,329.0625,8.4375,265.7813,15.1367,11.7188,7.8125,7.3242,12.207,39.0625,10.478668,0.43945,0.19531,6.64063,94.129547,145.50781,-76.75781,48.69141,30.82031,49.51172,48.442383,79.9219,1008.66699,542.96875,30.193481,9.734802,247.5,6.875,5.4688
30.05.2023 09:00:00,-2.46094,-2.92969,29.953613,12.48047,14.69238,1,55.042114,38.142395,296.7188,306.5625,91.4063,63.2813,61.875,8.4375,12.207,5.8594,8.3008,14.1602,35.6445,46.875,10.479279,0.51758,0.23438,6.64063,94.128937,238.28125,-86.52344,43.47656,30.76172,49.51172,48.892822,78.2031,1006.98242,238.28125,30.23407,9.657898,248.9063,9.0625,6.875
30.05.2023 12:00:00,-3.28125,-3.35938,29.796448,12.31934,14.69238,1,54.737244,38.095703,84.375,68.9063,63.2813,30.9375,43.5938,14.0625,27.3438,27.3438,21.9727,14.6484,34.668,40.0391,10.478516,0.00977,0.15625,6.64063,94.130157,234.375,-90.42969,42.42188,29.82422,49.57031,48.54126,78.2031,1007.27539,1.95313,30.037537,9.61731,260.1563,5.9375,4.5313
30.05.2023 15:00:00,-3.78906,-2.30469,29.787292,12.24121,14.69238,1,54.781189,38.167114,59.0625,67.5,36.5625,43.5938,35.1563,358.5938,27.3438,24.4141,26.8555,15.625,9.7656,19.5313,10.477448,0,0.22461,6.64063,94.131378,212.89063,-145.60547,42.48047,29.76563,49.57031,47.95166,78.2031,1009.10645,0,30.024719,9.694214,237.6563,7.8125,6.0938
30.05.2023 18:00:00,-3.63281,-3.86719,29.776611,12.20215,14.69238,1,54.849854,38.128662,74.5313,43.5938,56.25,71.7188,46.4063,5.625,26.3672,30.2734,31.25,26.3672,21.4844,24.9023,10.476379,0,0.22461,6.64063,94.132294,220.70313,-125.09766,42.42188,29.70703,49.57031,47.702637,79.9219,1009.10645,0,30.088806,9.655762,234.8438,6.7188,5.3125
30.05.2023 21:00:00,-1.44531,-3.32031,29.509583,12.22168,14.69238,1,54.915771,38.238525,127.9688,80.1563,116.7188,35.1563,78.75,29.5313,6.8359,10.7422,12.6953,8.3008,20.5078,44.4336,10.477295,0,0.22461,6.64063,94.131226,136.71875,-114.84375,46.81641,29.41406,49.57031,48.457031,77.7734,1007.49512,0,30.099487,9.764709,247.5,7.5,5.7813
31.05.2023 00:00:00,-3.82813,-1.875,29.523315,12.21191,14.75098,1,54.94873,38.167114,73.125,47.8125,54.8438,42.1875,45,12.6563,18.0664,14.6484,12.6953,6.3477,16.1133,41.9922,10.477448,0,0.20508,6.64063,94.131531,156.25,-112.89063,46.05469,29.58984,49.6875,48.303223,78.2031,1008.37402,29.29688,30.093079,9.692078,243.2813,8.125,6.4063
31.05.2023 03:00:00,-3.51563,-5.85938,29.797974,12.51953,14.69238,1,55.06958,38.439026,88.5938,78.75,229.2188,106.875,59.0625,8.4375,34.1797,23.9258,9.7656,18.0664,15.1367,13.6719,10.47699,0.48828,0.17578,6.64063,94.131989,110.35156,-108.98438,50.39063,31.17188,49.6875,47.728271,77.3438,1009.98535,439.45313,30.118713,9.961243,233.4375,7.6563,5.7813
31.05.2023 06:00:00,-2.53906,-1.40625,29.994812,12.43164,14.69238,1,55.330505,38.414307,87.1875,78.75,87.1875,84.375,52.0313,358.5938,15.625,15.1367,12.207,14.6484,19.5313,29.2969,10.476837,0.41992,0.20508,6.64063,94.131378,325.19531,-91.40625,40.07813,32.05078,49.62891,48.515625,76.4844,1009.17969,949.21875,30.308838,9.935608,233.4375,7.3438,5.625
31.05.2023 09:00:00,-5.19531,-2.85156,29.187622,12.41211,14.70215,1,55.357971,38.351135,250.3125,7.0313,284.0625,344.5313,85.7813,49.2188,10.2539,10.7422,11.2305,15.1367,8.3008,16.1133,10.47821,0.46875,0.18555,6.64063,94.13031,341.79688,19.92188,34.57031,26.71875,49.6875,48.427734,66.6016,1007.05566,732.42188,30.355835,9.865112,217.9688,10.4688,4.6875
31.05.2023 12:00:00,-3.82813,-4.0625,29.698792,12.31934,14.69238,1,55.250854,38.329163,73.125,59.0625,37.9688,12.6563,5.625,53.4375,34.668,24.9023,26.3672,17.0898,20.9961,21.4844,10.478058,0.20508,0.11719,6.64063,94.131378,329.10156,-109.96094,36.50391,29.76563,49.6875,47.907715,69.1797,1007.42188,5.85938,30.304565,9.850159,226.4063,8.5938,7.1875
31.05.2023 15:00:00,-2.65625,-5.78125,29.396667,12.24121,14.71191,1,55.116272,38.331909,80.1563,59.0625,43.5938,22.5,40.7813,26.7188,41.9922,34.1797,28.3203,21.9727,28.8086,32.2266,10.477448,0,0.22461,6.64063,94.131683,317.38281,-142.67578,36.09375,29.47266,49.6875,47.801514,76.4844,1008.81348,0,30.148621,9.854431,225,8.125,6.0938
31.05.2023 18:00:00,-1.52344,-2.46094,29.595032,12.24121,14.69238,1,55.102539,38.342896,116.7188,78.75,105.4688,78.75,43.5938,14.0625,26.3672,20.5078,10.2539,13.6719,29.7852,29.7852,10.476532,0,0.22461,6.64063,94.131836,312.5,-156.34766,36.21094,29.53125,49.74609,47.633057,75.1953,1008.37402,0,30.137939,9.865112,227.8125,7.5,6.0938
31.05.2023 21:00:00,-1.91406,-3.04688,29.105225,12.22168,14.69238,1,55.094299,38.263245,64.6875,4.2188,78.75,53.4375,45,71.7188,14.6484,15.1367,12.6953,23.9258,19.043,47.8516,10.478668,0,0.22461,6.64063,94.130157,245.11719,-139.25781,40.01953,29.17969,49.74609,47.991943,81.2109,1007.27539,0,30.127258,9.779663,199.6875,7.6563,6.0938
01.06.2023 00:00:00,-2.34375,1.09375,28.900757,12.20215,14.69238,1,55.047607,38.309937,144.8438,7.0313,336.0938,358.5938,357.1875,136.4063,3.9063,4.8828,16.6016,16.1133,9.2773,6.8359,10.479431,0.01953,0.16602,6.64063,94.129242,212.89063,-66.50391,42.53906,28.53516,49.80469,48.669434,77.7734,1008.30078,37.10938,30.073853,9.824524,202.5,5,2.3438
01.06.2023 03:00:00,-1.79688,-1.95313,29.601135,12.5,14.71191,1,55.06958,38.359375,87.1875,81.5625,78.75,80.1563,67.5,29.5313,26.8555,25.8789,17.5781,14.1602,25.8789,10.7422,10.478363,0.57617,0.18555,6.64063,94.13031,290.03906,-109.96094,40.89844,31.46484,49.80469,48.054199,73.0469,1009.5459,775.39063,30.097351,9.87793,229.2188,7.5,5.625
01.06.2023 06:00:00,-1.75781,-5.50781,29.343262,12.41211,14.71191,1,55.267334,38.370361,64.6875,56.25,49.2188,1.4063,43.5938,8.4375,32.2266,29.2969,24.4141,26.3672,31.25,33.2031,10.4776,0.44922,0.19531,6.64063,94.131073,0,-400,0,0,49.74609,47.490234,73.0469,1008.81348,0,30.319519,9.890747,216.5625,7.5,5.625
01.06.2023 09:00:00,-1.875,-2.34375,29.793396,12.46094,14.69238,1,55.429382,38.320923,11.25,355.7813,358.5938,45,57.6563,56.25,22.9492,20.5078,19.5313,25.3906,23.4375,21.9727,10.479736,0.53711,0.23438,6.64063,94.128937,244.14063,-149.51172,43.06641,31.69922,49.74609,47.834473,79.0625,1006.32324,537.10938,30.46051,9.839478,206.7188,7.0313,5.4688
01.06.2023 12:00:00,-1.75781,-2.8125,29.692688,12.29004,14.73145,1,55.212402,38.304443,319.2188,19.6875,336.0938,317.8125,284.0625,40.7813,5.8594,11.2305,19.5313,18.5547,10.2539,11.7188,10.480042,0.03906,0.13672,6.64063,94.128784,190.42969,-142.67578,43.76953,29.76563,49.80469,48.310547,76.9141,1006.90918,3.90625,30.261841,9.822388,212.3438,9.375,6.875
01.06.2023 15:00:00,-3.82813,-5.54688,29.794922,12.24121,14.72168,1,55.157471,38.257751,92.8125,108.2813,81.5625,59.0625,305.1563,303.75,24.4141,14.6484,7.3242,7.8125,16.6016,3.9063,10.47821,0,0.22461,6.64063,94.131073,125,-130.95703,47.63672,29.82422,49.86328,47.384033,76.4844,1009.0332,0,30.25116,9.786072,220.7813,8.9063,6.875
01.06.2023 18:00:00,-3.75,-5.85938,28.781738,12.21191,14.69238,1,55.099792,38.518677,99.8438,98.4375,99.8438,130.7813,5.625,26.7188,37.5977,24.4141,20.9961,13.1836,5.8594,16.1133,10.476379,0,0.22461,6.64063,94.132294,152.34375,-57.22656,46.46484,28.94531,49.86328,47.200928,76.9141,1008.74023,0,30.184937,10.046692,222.1875,9.8438,7.8125
01.06.2023 21:00:00,-5.19531,0.15625,29.486694,12.20215,14.69238,1,55.044861,38.450012,29.5313,19.6875,22.5,9.8438,323.4375,47.8125,9.7656,16.6016,3.9063,22.9492,2.4414,41.0156,10.478058,0,0.22461,6.64063,94.131073,297.85156,-115.33203,37.96875,29.58984,49.86328,47.446289,75.1953,1007.27539,0,30.125122,9.97406,217.9688,9.6875,7.5
02.06.2023 00:00:00,-1.79688,0.85938,29.042664,12.21191,14.69238,1,55.020142,38.282471,282.6563,288.2813,319.2188,334.6875,274.2188,105.4688,2.9297,12.6953,11.7188,15.1367,26.3672,17.5781,10.478821,0,0.18555,6.64063,94.130005,307.61719,-146.09375,36.21094,29.17969,49.86328,48.61084,76.4844,1007.71484,54.6875,30.095215,9.807434,226.4063,9.6875,7.1875
02.06.2023 03:00:00,-1.64063,-1.44531,29.28833,12.44141,14.67773,1,55.031128,38.433533,33.75,36.5625,16.875,9.8438,341.7188,355.7813,22.9492,26.3672,33.6914,27.832,33.6914,20.5078,10.4776,0.47852,0.18555,6.64063,94.131226,285.15625,-112.40234,40.42969,30.87891,49.80469,47.805176,77.7734,1009.32617,761.71875,30.105896,9.959106,232.0313,8.5938,6.7188
02.06.2023 06:00:00,-2.65625,-5.35156,30.104675,12.41211,14.69238,1,55.162964,38.576355,74.5313,71.7188,39.375,16.875,336.0938,348.75,29.7852,30.2734,20.0195,19.043,38.0859,21.4844,10.476837,0.44922,0.18555,6.64063,94.131836,197.26563,-87.98828,46.99219,31.875,49.80469,47.226563,73.0469,1008.88672,990.23438,30.255432,10.108643,219.375,8.5938,6.5625
02.06.2023 09:00:00,-2.1875,-3.125,30.093994,12.51953,14.73145,1,55.220642,38.518677,306.5625,322.0313,323.4375,350.1563,7.0313,66.0938,21.4844,29.2969,21.4844,35.1563,29.7852,45.4102,10.478668,0.52734,0.25391,6.64063,94.13031,286.13281,-135.35156,40.95703,31.69922,49.80469,47.087402,73.4766,1007.05566,550.78125,30.315247,10.048828,213.75,7.9688,6.25
02.06.2023 12:00:00,-5.625,-2.96875,29.598083,12.2998,14.69238,1,55.151978,38.205566,358.5938,323.4375,354.375,352.9688,347.3438,59.0625,6.8359,13.1836,16.1133,16.6016,33.6914,25.3906,10.480042,0.16602,0.13672,6.64063,94.128479,74.21875,-129.00391,50.15625,29.64844,49.80469,48.475342,78.6328,1007.27539,1.95313,30.25116,9.73053,210.9375,8.2813,6.25
02.06.2023 15:00:00,-1.95313,-1.64063,29.619446,12.24121,14.70215,1,55.080566,38.397827,39.375,18.2813,357.1875,350.1563,348.75,9.8438,25.8789,22.4609,20.5078,19.5313,44.9219,28.8086,10.479279,0,0.22461,6.64063,94.1297,0,-149.51172,53.55469,29.58984,49.80469,47.460938,79.4922,1008.59375,0,30.180664,9.924927,202.5,9.8438,7.5
02.06.2023 18:00:00,-1.60156,-1.83594,28.298035,12.22168,14.70215,1,55.025635,38.64502,90,88.5938,73.125,25.3125,21.0938,53.4375,37.5977,34.1797,16.6016,18.0664,24.4141,23.4375,10.476685,0,0.22461,6.64063,94.131989,0,-46.48438,57.53906,28.30078,49.92188,46.929932,78.6328,1008.74023,0,30.140076,10.179138,206.7188,10,7.6563
02.06.2023 21:00:00,-2.1875,-3.39844,28.009644,12.20215,14.69238,1,54.998169,38.551636,15.4688,5.625,1.4063,333.2813,5.625,46.4063,17.5781,16.1133,19.043,33.6914,33.2031,15.1367,10.47699,0,0.22461,6.64063,94.131989,0,-59.17969,59.94141,27.48047,49.98047,46.856689,80.3516,1007.20215,0,30.10376,10.083008,230.625,9.8438,7.0313
03.06.2023 00:00:00,-1.32813,1.09375,26.953735,12.21191,14.69238,1,54.8526,38.351135,284.0625,279.8438,302.3438,336.0938,5.625,344.5313,5.8594,10.2539,14.1602,34.1797,51.2695,20.0195,10.478058,0,0.21484,6.64063,94.130615,0,-21.09375,59.94141,26.13281,6.03516,48.775635,89.8047,1008.08105,25.39063,30.073853,9.871521,215.1563,5.1563,2.0313
03.06.2023 03:00:00,-2.34375,-2.92969,28.713074,12.50977,14.67773,1,54.97345,38.353882,7.0313,2.8125,341.7188,343.125,4.2188,345.9375,15.1367,16.6016,20.9961,17.5781,52.7344,36.1328,10.478516,0.47852,0.16602,6.64063,94.130463,323.24219,-58.69141,37.32422,29.29688,5.56641,48.336182,77.7734,1009.69238,292.96875,30.06958,9.873657,202.5,13.2813,10.1563
03.06.2023 06:00:00,-2.34375,-1.75781,28.943481,12.48047,14.70215,1,55.011902,38.458252,74.5313,67.5,52.0313,23.9063,68.9063,29.5313,25.8789,24.9023,21.4844,12.6953,29.2969,32.7148,10.477448,0.43945,0.19531,6.64063,94.130615,114.25781,-30.85938,50.85938,30.46875,5.50781,47.303467,78.6328,1009.10645,958.98438,30.108032,9.984741,168.75,9.6875,6.875
03.06.2023 12:00:00,-5.70313,-3.47656,28.328552,12.24121,14.72168,1,54.913025,38.285217,33.75,25.3125,333.2813,306.5625,309.375,348.75,22.4609,11.7188,23.4375,30.2734,31.25,31.7383,10.479126,0,0.22461,6.64063,94.129852,363.28125,-63.57422,32.75391,27.71484,16.05469,47.966309,78.2031,1006.83594,0,30.063171,9.805298,185.625,14.0625,9.6875
03.06.2023 15:00:00,-6.36719,0.74219,28.583374,12.22168,14.69238,1,54.86908,38.274231,98.4375,82.9688,331.875,310.7813,272.8125,1.4063,12.207,11.7188,7.3242,21.9727,21.9727,16.1133,10.478363,0,0.22461,6.64063,94.131073,402.34375,-94.82422,30.87891,28.65234,16.05469,47.611084,79.0625,1007.6416,0,30.022583,9.790344,216.5625,14.8438,11.25
03.06.2023 18:00:00,-5.11719,-5.85938,28.920593,12.20215,14.70215,1,54.913025,38.373108,85.7813,87.1875,81.5625,35.1563,33.75,43.5938,50.7813,45.4102,39.0625,28.8086,19.5313,46.875,10.475159,0,0.22461,6.64063,94.133514,400.39063,-78.22266,31.69922,28.94531,16.05469,46.468506,81.2109,1008.74023,0,30.028992,9.922791,215.1563,13.4375,9.6875
03.06.2023 21:00:00,-5.85938,-1.32813,28.883972,12.14844,14.69238,1,54.770203,38.353882,45,40.7813,37.9688,1.4063,16.875,66.0938,28.3203,29.2969,29.2969,41.9922,21.4844,42.4805,10.475616,0,0.22461,6.64063,94.133667,245.11719,-145.11719,39.55078,28.88672,15.99609,46.051025,76.4844,1006.7627,0,29.930725,9.918518,229.2188,10.625,8.125
04.06.2023 00:00:00,-5.35156,0.19531,29.024353,12.19238,14.69238,1,54.778442,38.238525,64.6875,70.3125,54.8438,338.9063,303.75,61.875,15.625,12.207,12.207,34.1797,26.3672,19.5313,10.476074,0,0.19531,6.64063,94.132904,265.625,-106.05469,39.43359,29.12109,15.87891,47.988281,73.9063,1007.27539,35.15625,29.917908,9.779663,209.5313,9.8438,7.3438
04.06.2023 03:00:00,-5.625,-0.03906,29.553833,12.48047,14.73145,1,54.902039,38.249512,194.0625,199.6875,191.25,302.3438,300.9375,354.375,13.6719,24.9023,12.6953,31.25,36.6211,26.3672,10.47699,0.54688,0.16602,6.64063,94.131836,392.57813,-112.89063,34.16016,30.9375,15.76172,48.369141,73.4766,1009.39941,457.03125,30.001221,9.777527,199.6875,10,7.3438
04.06.2023 09:00:00,-5.50781,-3.59375,28.798523,12.48047,14.69238,1,54.907532,38.395081,36.5625,16.875,357.1875,5.625,22.5,56.25,14.1602,17.0898,23.9258,31.25,28.3203,59.082,10.475769,0.54688,0.21484,6.64063,94.132904,146.48438,-105.07813,46.69922,29.64844,15.76172,46.827393,79.4922,1006.90918,359.375,30.024719,9.952698,198.2813,11.875,9.2188
04.06.2023 12:00:00,-1.32813,-3.08594,29.283752,12.31934,14.69238,1,54.871826,38.447266,309.375,330.4688,274.2188,326.25,309.375,116.7188,5.3711,9.2773,12.6953,39.5508,15.625,19.043,10.476379,0.0293,0.14648,6.64063,94.132904,385.74219,-86.03516,33.04688,29.35547,15.82031,47.076416,82.5,1006.68945,1.95313,29.992676,9.97406,208.125,10.1563,7.6563
04.06.2023 15:00:00,-1.91406,1.09375,27.600708,12.24121,14.70215,1,54.918518,38.024292,227.8125,240.4688,241.875,317.8125,322.0313,19.6875,23.4375,25.3906,23.9258,23.9258,44.9219,14.1602,10.476227,0,0.22461,6.64063,94.132294,319.33594,-70.41016,34.6875,27.24609,21.67969,48.651123,82.5,1008.08105,0,30.022583,9.551086,246.0938,8.2813,5.1563
04.06.2023 18:00:00,-1.64063,-1.75781,29.497375,12.22168,14.70215,1,54.921265,38.579102,94.2188,78.75,81.5625,26.7188,358.5938,343.125,26.8555,24.4141,26.3672,19.043,39.0625,35.6445,10.473938,0,0.22461,6.64063,94.133972,243.16406,-55.27344,42.24609,29.53125,22.55859,47.442627,78.6328,1007.49512,0,30.024719,10.125732,202.5,14.6875,10.9375
04.06.2023 21:00:00,-5.35156,0.15625,29.385986,12.21191,14.74121,1,54.86908,38.518677,67.5,73.125,70.3125,32.3438,45,49.2188,30.2734,26.3672,23.4375,28.3203,41.9922,56.1523,10.475006,0,0.22461,6.64063,94.13382,342.77344,-101.17188,35.44922,29.47266,22.38281,46.083984,78.6328,1006.61621,0,29.969177,10.089417,206.7188,15.625,11.5625
05.06.2023 00:00:00,-5.3125,-2.65625,29.427185,12.20215,14.70215,1,54.86084,38.447266,205.3125,225,21.0938,341.7188,71.7188,45,4.3945,6.8359,7.8125,15.625,27.832,31.25,10.475769,0,0.21484,6.64063,94.132904,312.5,-80.17578,37.73438,29.53125,22.26563,47.526855,79.9219,1006.83594,21.48438,29.958496,10.003967,210.9375,11.7188,8.125
